가로수길명,가로수길시작위도,가로수길시작경도,가로수길종료위도,가로수길종료경도,가로수종류,가로수수량,가로수길길이,식재년도,가로수길소개,도로명,도로종류,도로구간,관리기관전화번호,관리기관명,데이터기준일자,제공기관코드,제공기관명
제방도로(15),36.512677,127.807502,36.517205,127.815612,홍단퐁+벚나무,103,0.8,2018,홍단풍+벚나무,,제방도로,속리산면 상판교~정이품송,043-540-3212,보은군청,2019-04-29,4420000,충청북도 보은군
제방도로(16),36.470066,127.791505,36.470066,127.791505,단풍나무,20,0.1,2018,단풍나무,,제방도로,장안면 개안리,043-540-3212,보은군청,2019-04-29,4420000,충청북도 보은군
은행나무길,30.064286,127.742307,35.114643,127.903101,"왕벚나무, 은행나무 등",7700,27,,군목인 은행나무 주도로로써 사천과 광양 진입 길목임,국도2호선,일반국도,하동 광평~북천 옥정,055-880-2494,경상남도 하동군청,2019-06-16,5440000,경상남도 하동군
하동 진입 왕벚나무길,35.189099,127.622105,34.947909,127.872097,왕벚나무 등,11362,44,,국도 양옆으로 왕벚나무길이 이어져 있어 4월 초 벚꽃으로인한 아름다움을 느낄 수 있음,국도19호선,일반국도,화개 탑리~금남 노량,055-880-2494,경상남도 하동군청,2019-06-16,5440000,경상남도 하동군
황토재길,35.109518,127.819604,35.217861,127.828464,"왕벚나무, 단풍나무",5585,46,,횡천에서 옥종까지 이어지는 길로서 황토재길을 따라 왕벚나무가 심겨져 있음,국도59호선,일반국도,횡천 대덕~옥종 위태,055-880-2494,경상남도 하동군청,2019-06-16,5440000,경상남도 하동군
노량 해안도로길,34.947909,127.872097,35.039903,127.916696,"왕벚나무, 무궁화",2551,15,,노량해안을 따라 진교까지 이어지는 길로 아름다운 경관을 창출함,지방도1002호선,지방도,금남 노량~ 진교 송원,055-880-2494,경상남도 하동군청,2019-06-16,5440000,경상남도 하동군
악양 평사리길,35.143381,127.681803,35.188839,127.718625,"왕벚나무, 배롱나무 등",6037,46,,악양 평사리길을 따라 이어지는 가로수길,지방도1003호선,지방도,악양 동매~평사리,055-880-2494,경상남도 하동군청,2019-06-16,5440000,경상남도 하동군
지방도1005호선,35.114775,127.902857,35.246117,127.891145,"왕벚나무, 배롱나무 등",8714,23,,북천에서 산청경계인 옥종 두양까지 이어지는 길로서 왕벚나무길로 조성되어 있음,지방도1005호선,지방도,북천 직전~옥종두양,055-880-2494,경상남도 하동군청,2019-06-16,5440000,경상남도 하동군
화개십리벚꽃길,35.189076,127.622245,35.289726,127.644884,왕벚나무,2260,26,,수령 70년이상인 왕벚나무로 화개 십리벚꽃길인 이곳은 봄철 많은 관광객이 찾는 곳임,지방도1023호선,지방도,화개 탑리~화개대성,055-880-2494,경상남도 하동군청,2019-06-16,5440000,경상남도 하동군
화개산복도로길,35.186772,127.624853,35.230604,127.643136,왕벚나무,790,3,,화개 산복도로로 쌍계사까지 이어지며 십리벚꽃길을 바라보는 경관이 좋음,지방도1014호선,지방도,화개 탑리~쌍계사,055-880-2494,경상남도 하동군청,2019-06-16,5440000,경상남도 하동군
회남재길,35.174369,127.714286,35.207776,127.719782,"산벚나무, 단풍나무",905,19,,악양 회남재로 이어지는 도로로 가을철 단풍으로 경관을 이룸,지방도1047호선,지방도,악양 정동~등촌,055-880-2494,경상남도 하동군청,2019-06-16,5440000,경상남도 하동군
동화길,37.217778,126.959167,37.216944,126.958889,느티나무,6,0.1,,느티나무,동화길,,동화길,031-369-6125,화성시청 산림녹지과,2019-05-02,5530000,경기도 화성시
동화길,37.217778,126.959167,37.216944,126.958889,이팝나무,4,0.1,,이팝나무,동화길,,동화길,031-369-6125,화성시청 산림녹지과,2019-05-02,5530000,경기도 화성시
샘마을1길,37.220556,126.950556,37.219167,126.950277,이팝나무,26,0.2,,이팝나무,샘마을1길,,샘마을1길,031-369-6125,화성시청 산림녹지과,2019-05-02,5530000,경기도 화성시
동화길,37.217222,126.959722,37.216944,126.958889,벚나무,12,0.1,,벚나무,동화길,,동화길,031-369-6125,화성시청 산림녹지과,2019-05-02,5530000,경기도 화성시
동화길,37.217222,126.959722,37.216944,126.958889,느티나무,2,0.1,,느티나무,동화길,,동화길,031-369-6125,화성시청 산림녹지과,2019-05-02,5530000,경기도 화성시
동화길,37.217222,126.959722,37.216944,126.958889,이팝나무,2,0.1,,이팝나무,동화길,,동화길,031-369-6125,화성시청 산림녹지과,2019-05-02,5530000,경기도 화성시
동화새터길(신동아아파트),37.221667,126.959167,37.223056,126.964444,벚나무,109,0.9,,벚나무,동화새터길(신동아아파트),,동화새터길(신동아아파트),031-369-6125,화성시청 산림녹지과,2019-05-02,5530000,경기도 화성시
봉담택지보행자도로,37.216667,126.959722,37.216667,126.959444,둥근소나무,5,0.03,,둥근소나무,봉담택지보행자도로,,봉담택지보행자도로,031-369-6125,화성시청 산림녹지과,2019-05-02,5530000,경기도 화성시
봉담택지보행자도로,37.215833,126.959722,37.216944,126.960278,꽃사과,5,0.2,,꽃사과,봉담택지보행자도로,,봉담택지보행자도로,031-369-6125,화성시청 산림녹지과,2019-05-02,5530000,경기도 화성시
봉담택지보행자도로,37.215833,126.959722,37.216944,126.960278,"목련(백,자)",3,0.2,,"목련(백,자)",봉담택지보행자도로,,봉담택지보행자도로,031-369-6125,화성시청 산림녹지과,2019-05-02,5530000,경기도 화성시
봉담택지보행자도로,37.215833,126.959722,37.216944,126.960278,소나무,86,0.2,,소나무,봉담택지보행자도로,,봉담택지보행자도로,031-369-6125,화성시청 산림녹지과,2019-05-02,5530000,경기도 화성시
봉담택지보행자도로,37.215833,126.959722,37.216944,126.960278,은행나무,5,0.2,,은행나무,봉담택지보행자도로,,봉담택지보행자도로,031-369-6125,화성시청 산림녹지과,2019-05-02,5530000,경기도 화성시
봉담택지보행자도로,37.215556,126.958611,37.21187151,126.9612986,꽃사과,23,0.2,,꽃사과,봉담택지보행자도로,,봉담택지보행자도로,031-369-6125,화성시청 산림녹지과,2019-05-02,5530000,경기도 화성시
봉담택지보행자도로,37.215556,126.958611,37.21187151,126.9612986,느티나무,6,0.2,,느티나무,봉담택지보행자도로,,봉담택지보행자도로,031-369-6125,화성시청 산림녹지과,2019-05-02,5530000,경기도 화성시
봉담택지보행자도로,37.215556,126.958611,37.21187151,126.9612986,모과나무,3,0.2,,모과나무,봉담택지보행자도로,,봉담택지보행자도로,031-369-6125,화성시청 산림녹지과,2019-05-02,5530000,경기도 화성시
용당내광로,35.42904044,129.1847766,35.42512383,129.1998495,주요수종 : 왕벚,,1.9,,용당내광로,용당내광로,,용당내광로,055-392-3202,경상남도 양산시,2018-12-17,5380000,경상남도 양산시
인주애로 721번길,37.4522090,126.7174240,37.4492570,126.7171810,은행나무,33,0.14,,아름다운 도시녹화 조성,인주애로 721번길,구도,인주애로 721번길,032-453-2865,인천광역시 남동구청,2020-03-26,3530000,인천광역시 남동구
인주대로 763번길,37.4519910,126.7222450,37.4489950,126.7219720,은행나무,58,0.3,,아름다운 도시녹화 조성,인주대로 763번길,구도,인주대로 763번길,032-453-2865,인천광역시 남동구청,2020-03-26,3530000,인천광역시 남동구
인주대로 811번길,37.4490250,126.7274990,37.4489840,126.7284870,은행나무,16,0.45,,아름다운 도시녹화 조성,인주대로 811번길,구도,인주대로 811번길,032-453-2865,인천광역시 남동구청,2020-03-26,3530000,인천광역시 남동구
인하로,37.4466130,126.6934390,37.4429560,126.7178700,"대왕참나무, 버즘나무, 벚나무",159,6.33,,아름다운 도시녹화 조성,인하로,구도,인하로,032-453-2865,인천광역시 남동구청,2020-03-26,3530000,인천광역시 남동구
인하로 507번길,37.4480480,126.7034020,37.4432710,126.7029100,버즘나무,70,0.55,,아름다운 도시녹화 조성,인하로 507번길,구도,인하로 507번길,032-453-2865,인천광역시 남동구청,2020-03-26,3530000,인천광역시 남동구
장도로,37.4053470,126.7351270,37.3975010,126.7387020,청단풍,33,0.55,,아름다운 도시녹화 조성,장도로,구도,장도로,032-453-2865,인천광역시 남동구청,2020-03-26,3530000,인천광역시 남동구
장수로,37.4555880,126.7493130,37.4495630,126.7495910,벚나무,44,0.48,,아름다운 도시녹화 조성,장수로,구도,장수로,032-453-2865,인천광역시 남동구청,2020-03-26,3530000,인천광역시 남동구
장수천 보행자도로,37.4534390,126.7491860,37.4376310,126.7368780,"느릅나무, 메타세콰이아, 벚나무, 해송",743,2.27,,아름다운 도시녹화 조성,장수천 보행자도로,구도,장수천 보행자도로,032-453-2865,인천광역시 남동구청,2020-03-26,3530000,인천광역시 남동구
장승남로,37.4433810,126.7321460,37.4433930,126.7425220,"느티나무, 벚나무, 중국단풍",165,1.08,,아름다운 도시녹화 조성,장승남로,구도,장승남로,032-453-2865,인천광역시 남동구청,2020-03-26,3530000,인천광역시 남동구
장승남로 33번길,37.4453370,126.7359930,37.4434670,126.7359900,중국단풍,25,0.2,,아름다운 도시녹화 조성,장승남로 33번길,구도,장승남로 33번길,032-453-2865,인천광역시 남동구청,2020-03-26,3530000,인천광역시 남동구
장승남로 34번길,37.4433160,126.7359930,37.4415740,126.7359990,중국단풍,39,0.21,,아름다운 도시녹화 조성,장승남로 34번길,구도,장승남로 34번길,032-453-2865,인천광역시 남동구청,2020-03-26,3530000,인천광역시 남동구
장자북로,37.4516260,126.7498010,37.4516210,126.7540160,벚나무,55,0.51,,아름다운 도시녹화 조성,장자북로,구도,장자북로,032-453-2865,인천광역시 남동구청,2020-03-26,3530000,인천광역시 남동구
장아산로,37.4488640,126.7492840,37.4307690,126.7518550,"벚나무, 은행나무",219,1.67,,아름다운 도시녹화 조성,장아산로,구도,장아산로,032-453-2865,인천광역시 남동구청,2020-03-26,3530000,인천광역시 남동구
장아산로 128번길,37.4394360,126.7488060,37.4384110,126.7471470,벚나무,41,0.18,,아름다운 도시녹화 조성,장아산로 128번길,구도,장아산로 128번길,032-453-2865,인천광역시 남동구청,2020-03-26,3530000,인천광역시 남동구
장아산로 173번길,37.4364620,126.7524290,37.4357670,126.7512970,벚나무,24,0.12,,아름다운 도시녹화 조성,장아산로 173번길,구도,장아산로 173번길,032-453-2865,인천광역시 남동구청,2020-03-26,3530000,인천광역시 남동구
장아산로 174번길,37.4356760,126.7511780,37.4345170,126.7493060,벚나무,44,0.23,,아름다운 도시녹화 조성,장아산로 174번길,구도,장아산로 174번길,032-453-2865,인천광역시 남동구청,2020-03-26,3530000,인천광역시 남동구
정각로,37.4552030,126.7019790,37.4546190,126.7082640,은행나무,151,0.53,,아름다운 도시녹화 조성,정각로,구도,정각로,032-453-2865,인천광역시 남동구청,2020-03-26,3530000,인천광역시 남동구
주안로,37.4633140,126.6955920,37.4630420,126.7005910,은행나무,83,0.43,,아름다운 도시녹화 조성,주안로,구도,주안로,032-453-2865,인천광역시 남동구청,2020-03-26,3530000,인천광역시 남동구
청능대로,37.4057830,126.6871040,37.4076250,126.7384010,"느티나무, 버즘나무",1278,5.08,,아름다운 도시녹화 조성,청능대로,구도,청능대로,032-453-2865,인천광역시 남동구청,2020-03-26,3530000,인천광역시 남동구
청능대로 289번길,37.4066180,126.6951770,37.4032380,126.6926860,"버즘나무, 중국단풍",72,0.41,,아름다운 도시녹화 조성,청능대로 289번길,구도,청능대로 289번길,032-453-2865,인천광역시 남동구청,2020-03-26,3530000,인천광역시 남동구
청능대로 611번길,37.4043950,126.7264850,37.4016930,126.7270540,느티나무,69,0.35,,아름다운 도시녹화 조성,청능대로 611번길,구도,청능대로 611번길,032-453-2865,인천광역시 남동구청,2020-03-26,3530000,인천광역시 남동구
청능대로 715번길,37.4097970,126.7346500,37.4067860,126.7367440,메타세콰이아,74,0.4,,아름다운 도시녹화 조성,청능대로 715번길,구도,청능대로 715번길,032-453-2865,인천광역시 남동구청,2020-03-26,3530000,인천광역시 남동구
평온로,37.4768930,126.7100820,37.4765080,126.7136130,은행나무,60,0.43,,아름다운 도시녹화 조성,평온로,구도,평온로,032-453-2865,인천광역시 남동구청,2020-03-26,3530000,인천광역시 남동구
포구로,37.4085630,126.7319510,37.3992310,126.7398190,은행나무,153,1.3,,아름다운 도시녹화 조성,포구로,구도,포구로,032-453-2865,인천광역시 남동구청,2020-03-26,3530000,인천광역시 남동구
하촌로,37.4542710,126.7339380,37.4486690,126.7296380,은행나무,136,0.76,,아름다운 도시녹화 조성,하촌로,구도,하촌로,032-453-2865,인천광역시 남동구청,2020-03-26,3530000,인천광역시 남동구
하촌로 19번길,37.4500930,126.7297530,37.4500220,126.7310570,은행나무,29,0.2,,아름다운 도시녹화 조성,하촌로 19번길,구도,하촌로 19번길,032-453-2865,인천광역시 남동구청,2020-03-26,3530000,인천광역시 남동구
하촌로 59번길,37.4533580,126.7300340,37.4530890,126.7332040,은행나무,34,0.3,,아름다운 도시녹화 조성,하촌로 59번길,구도,하촌로 59번길,032-453-2865,인천광역시 남동구청,2020-03-26,3530000,인천광역시 남동구
하촌로 60번길,37.4530620,126.7333490,37.4526640,126.7354010,은행나무,15,0.2,,아름다운 도시녹화 조성,하촌로 60번길,구도,하촌로 60번길,032-453-2865,인천광역시 남동구청,2020-03-26,3530000,인천광역시 남동구
하촌서로,37.4549950,126.7301140,37.4486800,126.7295240,"은행나무, 목백합나무, 이팝나무",98,0.65,,아름다운 도시녹화 조성,하촌서로,구도,하촌서로,032-453-2865,인천광역시 남동구청,2020-03-26,3530000,인천광역시 남동구
지방도383호,37.714221,127.182666,37.613509,127.172195,소나무 메타 느티 벚 이팝,1705,18,,다양한 가로수 식재구간,,지방도,장현사거리~남양주공원,031-590-2855,경기도 남양주시청,2020-07-02,3990000,경기도 남양주시
지방도387호,37.773181,127.282783,37.661316,127.301432,소나무 은행 벚 양버즘,1232,4,1994,산림과 어우러진 가로수길,,지방도,에덴요양병원 초입 ~ 창현아파트단지 입구 교차로,031-590-2855,경기도 남양주시청,2020-07-02,3990000,경기도 남양주시
시도 경춘로,37.612607,127.172335,37.662247,127.368388,소 은행 단풍 대왕참 벚 이팝,1017,10,,추억의 도로,,시도,도농삼거리 양평방향~새터교차로,031-590-2855,경기도 남양주시청,2020-07-02,3990000,경기도 남양주시
군도3호선,37.699527,127.123789,37.691594,127.131148,청단풍,359,4,2003,청단풍길,,시도,청학리~덕송리,031-590-2855,경기도 남양주시청,2020-07-02,3990000,경기도 남양주시
